uri,publication_date,buyer,cpv,amount,currency,contractors
http://ted.europa.eu/udl?uri=TED:NOTICE:511515-2020:TEXT:ES:HTML,20201027,"S. E. Correos y Telégrafos, S. A., Vía Dublín, 7, Madrid, 28042, Unidad de Contratación, +34 915963924, contratacion.correos@correos.com, +34 914558990, http://www.correos.es/ss/Satellite/site/pagina-perfil_contratante/sidioma=es_ES?idiomaWeb=en_GB",18143000,1050000.00,EUR,"Wottoline, S. A., Madrid"
http://ted.europa.eu/udl?uri=TED:NOTICE:512655-2020:TEXT:RO:HTML,20201028,"Institutul Național de Endocrinologie „C.I. Parhon”, 4505367, Str. Aviatorilor nr. 34-36, sector 1, Bucureşti, 011863, Alexandru Velicu, +40 760669955, achizitii@parhon.ro, +40 213170607, https://www.parhon.ro, Spital",18143000,14182.50,RON,"Bio Hygiene, RO 29674809, Str. Inginer Pisoni nr. 24, sector 1, București, 010928, +40 212114001, office@biohygiene.ro, +40 212110344, www.biohygiene.ro"
http://ted.europa.eu/udl?uri=TED:NOTICE:512686-2020:TEXT:RO:HTML,20201028,"Institutul Național de Endocrinologie „C.I. Parhon”, 4505367, Str. Aviatorilor nr. 34-36, sector 1, Bucureşti, 011863, Alexandru Velicu, +40 760669955, achizitii@parhon.ro, +40 213170607, https://www.parhon.ro, Spital",18143000,31828.50,RON,"Neuro Consult Expertise, RO 15081780, Str. Laborator nr. 141, sector 3, București, 031325, +40 752098000, office@neuro-consult.ro"
http://ted.europa.eu/udl?uri=TED:NOTICE:512693-2020:TEXT:RO:HTML,20201028,"Institutul Național de Endocrinologie „C.I. Parhon”, 4505367, Str. Aviatorilor nr. 34-36, sector 1, Bucureşti, 011863, Alexandru Velicu, +40 760669955, achizitii@parhon.ro, +40 213170607, https://www.parhon.ro, Spital",18143000,117647,RON,"Bio Hygiene, RO 29674809, Str. Inginer Pisoni nr. 24, sector 1, București, 010928, +40 212114001, office@biohygiene.ro, +40 212110344, www.biohygiene.ro"
http://ted.europa.eu/udl?uri=TED:NOTICE:512802-2020:TEXT:FR:HTML,20201028,"Département de la Charente, 22160001800016, 31 boulevard Emile Roux, CS 60000, Angoulême, 16917, +33 516095000, marchespublics@lacharente.fr, +33 516095186, http://www.lacharente.fr, http://marchespublics.lacharente.fr",18143000,21300,EUR,"SAS Groupe Sober, 391 rue de l'Avenir, Saint-Georges-de-Reneins, 69830, Sacy Trading Consulting, 28 impasse des Darbounelles, Saint-Siffret, 30700"
http://ted.europa.eu/udl?uri=TED:NOTICE:512832-2020:TEXT:FR:HTML,20201028,"ASBL Pôle hospitalier Jolimont (anciennement CHR Mons-Hainaut), 0401793596, Rue Ferrer 159, La Louvière, 7100, Mme Corinne Capron, +32 65359008, corinne.capron@chrmh.be, +32 65785748, http://www.chrmonshainaut.be/, Hôpital",33168100,235065.00,EUR,"Medivators BV, Amerikalaan 110, Non applicable, 6199 AE Maastricht"
http://ted.europa.eu/udl?uri=TED:NOTICE:512855-2020:TEXT:ES:HTML,20201028,"Presidencia de la Diputación Provincial de Córdoba, P1400000D, Plaza de Colón, 15, Córdoba, 14071, Presidencia de la Diputación Provincial de Córdoba, +34 957212900, contratacion@dipucordoba.es, +34 957211188, https://sede.dipucordoba.es, https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=R3XFa8%2FEmJYuf4aBO%2BvQlQ%3D%3D",18143000,300000,EUR,"Mundo Verde Recycling, S. L., B04894945, C/ Constantino, 6, 3C, El Ejido (Almería), 04700"
http://ted.europa.eu/udl?uri=TED:NOTICE:513166-2020:TEXT:ES:HTML,20201028,"Presidencia de la Diputación Provincial de Córdoba, P1400000D, Plaza de Colón, 15, Córdoba, 14071, Presidencia de la Diputación Provincial de Córdoba, +34 957212900, contratacion@dipucordoba.es, +34 957211188, https://sede.dipucordoba.es, https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=R3XFa8%2FEmJYuf4aBO%2BvQlQ%3D%3D",18143000,300000,EUR,"Mundo Verde Recycling, S. L., B04894945, C/ Constantino, 6, 3C, El Ejido (Almería), 04700"
http://ted.europa.eu/udl?uri=TED:NOTICE:514908-2020:TEXT:RO:HTML,20201029,"Institutul Național de Endocrinologie „C.I. Parhon”, 4505367, Str. Aviatorilor nr. 34-36, Bucureşti, 011863, Alexandru Velicu, +40 760669955, achizitii@parhon.ro, +40 213170607, https://www.parhon.ro, Spital",33631600,73800,RON,"Blue Office Trading, 34545118, Str. Tutunari nr. 15, sector 5, București, 052083, +40 213104785, simona.simion@officeblue.ro, +40 213104785"
http://ted.europa.eu/udl?uri=TED:NOTICE:516450-2020:TEXT:DE:HTML,20201030,"Stadt Detmold — Der Bürgermeister — Fachbereich 7, Georgstraße 10, Detmold, 32756, zentralevergabestelle@detmold.de, https://www.detmold.de",18113000,0.01,EUR,"Kotzenberg Textil-Service GmbH, Otto-Hahn-Str. 14, Hövelhof, 33161, info@dbl-kotzenberg.de, http://www.dbl-kotzenberg.de"
http://ted.europa.eu/udl?uri=TED:NOTICE:516489-2020:TEXT:RO:HTML,20201030,"Municipiul Marghita, 4348947, Calea Republicii nr. 1, Marghita, 415300, Eva Bisa, +40 35409977, directia.tehnica@marghita.ro, +40 359409982, www.marghita.ro, www.e-licitatie.ro",33100000,774200.99,RON,"SC REGIO MED SRL, RO 31388540, Strada Bumbacului, Nr. 20, Oradea, 410591, +40 740406623, office@regiomed.ro, +40 359815953"
http://ted.europa.eu/udl?uri=TED:NOTICE:516495-2020:TEXT:RO:HTML,20201030,"Oficiul Naţional pentru Achiziţii Centralizate, 39983313, Str. Libertăţii nr. 16, sector 5, Bucureşti, 050706, Mircea Lucian Serbu, +40 213113800, onac@onac.gov.ro, www.onac.gov.ro",35113410,9450000,EUR,"MATEI CONF GRUP, RO 15158867, Strada Intrarea Pictor VERMONT, Nr. 6, Bucuresti, +40 213261671, mihaela.miron@mateiconfgrup.ro, +40 213261676, www.mateiconfgrup.ro"
http://ted.europa.eu/udl?uri=TED:NOTICE:516576-2020:TEXT:RO:HTML,20201030,"Municipiul Marghita, 4348947, Calea Republicii nr. 1, Marghita, 415300, Eva Bisa, +40 35409977, directia.tehnica@marghita.ro, +40 359409982, www.marghita.ro, www.e-licitatie.ro",33100000,439670,RON,"SC REGIO MED SRL, RO 31388540, Strada Bumbacului, Nr. 20, Oradea, 410591, +40 740406623, office@regiomed.ro, +40 359815953"
http://ted.europa.eu/udl?uri=TED:NOTICE:516592-2020:TEXT:DA:HTML,20201030,"Rigspolitiet, 17143611, Polititorvet 14, København V, 1780, MDO008@POLITI.DK, www.politi.dk",35811200,300000000.00,DKK,"37,3 Grader ApS, 38550411, Fåborgvej 258, Svendborg, 5700, 37,3 Grader ApS, 38550411, Fåborgvej 258, Svendborg, 5700"
http://ted.europa.eu/udl?uri=TED:NOTICE:516671-2020:TEXT:RO:HTML,20201030,"Institutul Național de Neurologie și Boli Neurovasculare, 7548010, Str. Berceni nr. 10-12, Bucureşti, 041914, Cinciu Irina, +40 213346463, aprovizionare.ibcv@gmail.com, +40 213346463, www.innbn-bucuresti.ro, www.e-licitatie.ro",18143000,,,"Lord Medical S.R.L., RO26628328, Str. Apicultorilor nr. 19, Târgu Mureș, 540513, +40 729031474, medicallord@yahoo.com, +40 371606378/ +40 365408430, www.lordmedical.ro"
http://ted.europa.eu/udl?uri=TED:NOTICE:516672-2020:TEXT:RO:HTML,20201030,"Spitalul Clinic Municipal „Dr. Gavril Curteanu”, 4208463, Str. Corneliu Coposu nr. 12, Oradea, 410469, Oradea, +40 259267903, achizitii@scmo.ro, +40 259267903, www.scmo.ro",18143000,1009550,RON,"Luan Vision, RO23801784, Piața București nr. 6, bl. 6, sc. B, et. 1, ap. 25, Oradea, 410175, +40 726185886, lucian1979@gmail.com, +40 359411523, www.lvsmedica.ro"
http://ted.europa.eu/udl?uri=TED:NOTICE:516680-2020:TEXT:RO:HTML,20201030,"Spitalul Județean de Urgență Târgoviște, 4206845, Str. Tudor Vladimirescu nr. 48, Târgoviște, 130095, Spitalul Județean de Urgență Târgoviște, +40 245212113, spt_tgv@yahoo.com, +40 245210509, www.spitaldb.ro",33192120,1348000,RON,"Almed Biotehnix, 38779669, Str. Orhideelor nr. 19C, Chiajna, 077040, +40 736351105, almed.biotehnix@gmail.com"
http://ted.europa.eu/udl?uri=TED:NOTICE:516692-2020:TEXT:RO:HTML,20201030,"Spitalul Județean de Urgență Bacău, 4278728, Str. Spiru  Haret nr. 2, Bacău, 600114, Serviciul licitații, +40 234534000, ababeisteriana_licitatii@spitaljudbc.ro, +40 234517424 / 515184, www.sjubc.ro",18143000,43500,RON,"TZMO România, RO 9693687, Sat Olteni nr. 3E, Clinceni, 077060, +40 213500880, andreea.sebov@tzmo-global.com, +40 213500885"
http://ted.europa.eu/udl?uri=TED:NOTICE:516699-2020:TEXT:RO:HTML,20201030,"Spitalul Județean de Urgență Bacău, 4278728, Str. Spiru Haret nr. 2, Bacău, 600114, Serviciul licitații, +40 234534000, ababeisteriana_licitatii@spitaljudbc.ro, +40 234517424 / 515184, www.sjubc.ro",18143000,131250,RON,"Deluxe Cards, RO18035010, Str. Călăraşi nr. 167, sector 3, București, 030615, +40 728252252, sales@zentrum.ro, www.zentrum.ro"
http://ted.europa.eu/udl?uri=TED:NOTICE:516722-2020:TEXT:PL:HTML,20201030,"Narodowy Instytut Onkologii im. Marii Skłodowskiej-Curie – Państwowy Instytut Badawczy, ul. W.R. Roentgena 5, Warszawa, 02-871, Teresa Melibruda, +48 225709441, teresa.melibruda@pib-nio.pl, +48 225709441, www.pib-nio.pl, www.pib-nio.pl, Państwowy Instytut Badawczy",33600000,3425133.00,PLN,"Bialmed Sp. z o.o., ul. Kazimierzowska 46/48 lok. 35, Warszawa, 02-546, Fresenius Kabi Polska Sp. z o.o., Al. Jerozolimskie 134, Warszawa, 02-305, Baxter Polska Sp. z o.o., ul. Kruczkowskiego 8, Warszawa, 00-380, Baxter Polska Sp. z o.o., ul. Kruczkowskiego 8, Warszawa, 00-380, Fresenius Kabi Piolska Sp. z o.o., Al. Jerozolimskie 134, Warszawa, 02-305, Bialmed Sp. z o.o., ul. Kazimierzowska 46/48 lok. 35, Warszawa, 02-546, Medisept Sp. z o.o., Konopnica 159C, Motycz, 21-030, Bialmed Sp. z o.o., ul. Kazimierzowska 46/48 lok. 35, Warszawa, 02-546"
http://ted.europa.eu/udl?uri=TED:NOTICE:516771-2020:TEXT:RO:HTML,20201030,"Spitalul Județean de Urgență Bacău, 4278728, Str. Spiru Haret nr. 2, Bacău, 600114, Serviciul licitații, +40 234534000, ababeisteriana_licitatii@spitaljudbc.ro, +40 234517424 / 515184, www.sjubc.ro",18143000,27300,RON,"TZMO România, RO 9693687, Sat Olteni nr. 3E, Clinceni, 077060, +40 213500880, andreea.sebov@tzmo-global.com, +40 213500885"
http://ted.europa.eu/udl?uri=TED:NOTICE:516798-2020:TEXT:RO:HTML,20201030,"Direcția Generală de Asistență Socială și Protecția Copilului Sector 2, 17093691, Str. Olari nr. 15, Bucureşti, 024056, Mihaela Modroi, +40 213110029, licitatii@social2.ro, www.social2.ro, www.e-licitatie.ro",33140000,98000.88,RON,"TZMO România, RO 9693687, Sat Olteni nr. 3E, Clinceni, 077060, +40 213500880, andreea.sebov@tzmo.ro, +40 213500885, www.tzmo.ro, TZMO România, RO 9693687, Sat Olteni nr. 3E, Clinceni, 077060, +40 213500880, andreea.sebov@tzmo.ro, +40 213500885, www.tzmo.ro, TZMO România, RO 9693687, Sat Olteni nr. 3E, Clinceni, 077060, +40 213500880, andreea.sebov@tzmo.ro, +40 213500885, www.tzmo.ro, TZMO România, RO 9693687, Sat Olteni nr. 3E, Clinceni, 077060, +40 213500880, andreea.sebov@tzmo.ro, +40 213500885, www.tzmo.ro"
http://ted.europa.eu/udl?uri=TED:NOTICE:516800-2020:TEXT:RO:HTML,20201030,"Spitalul Județean de Urgență Bacău, 4278728, Str. Spiru Haret nr. 2, Bacău, 600114, Serviciul licitații, +40 234534000, ababeisteriana_licitatii@spitaljudbc.ro, +40 234517424 / 515184, www.sjubc.ro",18143000,288000,RON,"Luan Vision, RO23801784, Piața București nr. 6, bl. 6, sc. B, et. 1, ap. 25, Oradea, 410175, +40 726185886, lucian1979@gmail.com, +40 359411523, www.lvsmedica.ro"
http://ted.europa.eu/udl?uri=TED:NOTICE:516818-2020:TEXT:RO:HTML,20201030,"Spitalul Județean de Urgență Bacău, 4278728, Str. Spiru Haret nr. 2, Bacău, 600114, Serv. licitații, +40 234534000, ababeisteriana_licitatii@spitaljudbc.ro, +40 234517424 / 515184, www.sjubc.ro",18143000,1039500,RON,"Luan Vision, RO23801784, Piața București nr. 6, bl. 6, sc. B, et. 1, ap. 25, nr. 6, Oradea, 410175, +40 726185886, lucian1979@gmail.com, +40 359411523, www.lvsmedica.ro"
http://ted.europa.eu/udl?uri=TED:NOTICE:516901-2020:TEXT:RO:HTML,20201030,"Administrația Spitalelor și Serviciilor Medicale București, 25502860, Str. Sfânta Ecaterina nr. 3, sector 4, Bucureşti, 040154, achizitii@assmb.ro, +40 213101059, achizitii@assmb.ro, +40 213101069, www.assmb.ro",18143000,991200,RON,"Geomatica, RO16887040, Strada Bulevardul Libertatii, Nr. 3-5, Targoviste, +40 721487998, office.geomatica@yahoo.com, www.geomatica.ro"
http://ted.europa.eu/udl?uri=TED:NOTICE:516925-2020:TEXT:RO:HTML,20201030,"Administrația Spitalelor și Serviciilor Medicale București, 25502860, Str. Sfânta Ecaterina nr. 3, sector 4, Bucureşti, 040154, achizitii@assmb.ro, +40 213101059, achizitii@assmb.ro, +40 213101069, www.assmb.ro",18143000,1624000,RON,"INTER COMMUNICATIONS GROUP SRL, 16262849, Bucuresti, str. Av. Cpt. Nicolae Drossu, nr. 17, sector 1, Bucuresti, 040154, +4 0317101800, cristina.ivan@intercomm.ro, +4 0317101801, www.intercomm.ro"
http://ted.europa.eu/udl?uri=TED:NOTICE:516931-2020:TEXT:RO:HTML,20201030,"Universitatea Tehnică din Cluj-Napoca, 4288306, Str. Memorandumului nr. 28, Cluj-Napoca, 400114, Maria Fodorean, +40 264594831/+40 264401296, Utcn.licitatie@utcluj.ro, +40 264594831, www.utcluj.ro, www.e-licitatie.ro",18143000,111650,RON,"S.I.A.T. Consulting Service, RO 31836201, Strada Ileana Cosânzeana, Nr. 5, Sector: 5, Bucuresti, 051785, +40 722517172, ilieionut2010@yahoo.ro, www.siat.ro, S.I.A.T. Consulting Service, RO 31836201, Strada Ileana Cosânzeana, Nr. 5, Sector: 5, Bucuresti, 051785, +40 722517172, ilieionut2010@yahoo.ro, www.siat.ro, S.I.A.T. Consulting Service, RO 31836201, Strada Ileana Cosânzeana, Nr. 5, Sector: 5, Bucuresti, 051785, +40 722517172, ilieionut2010@yahoo.ro, www.siat.ro, S.I.A.T. Consulting Service, RO 31836201, Strada Ileana Cosânzeana, Nr. 5, Sector: 5, Bucuresti, 051785, +40 722517172, ilieionut2010@yahoo.ro, www.siat.ro"
http://ted.europa.eu/udl?uri=TED:NOTICE:516932-2020:TEXT:RO:HTML,20201030,"Spitalul Universitar de Urgență Elias, 4192537, Str. Mărăşti nr. 17, Bucureşti, 011461, Bogdan Mihai Vlad, +40 213111032, achizitii.sefserviciu@spitalul-elias.ro, +40 213111032, www.spitalul.elias.ro, www.e-licitatie.ro",33631600,427880,RON,"G&M 2000 S.R.L., RO 4057646, Strada Bianu Ioan, filolog, Nr. 45, Sector: 1, Bucuresti, 011091, +40 212226750, istrate@gm2000.ro, +40 212225183, www.creseclujnapoca.ro, Romchim S.R.L., RO 11307680, Strada Strada Campului, Nr. 18, Targu Mures, 540175, +40 365805813, office@romchim.ro, +40 365805808, www.romchim.ro, G&M 2000 S.R.L., RO 4057646, Strada Bianu Ioan, filolog, Nr. 45, Sector: 1, Bucuresti, 011091, +40 212226750, istrate@gm2000.ro, +40 212225183, www.creseclujnapoca.ro, Romchim S.R.L., RO 11307680, Strada Strada Campului, Nr. 18, Targu Mures, 540175, +40 365805813, office@romchim.ro, +40 365805808, www.romchim.ro, G&M 2000 S.R.L., RO 4057646, Strada Bianu Ioan, filolog, Nr. 45, Sector: 1, Bucuresti, 011091, +40 212226750, istrate@gm2000.ro, +40 212225183, www.creseclujnapoca.ro, G&M 2000 S.R.L., RO 4057646, Strada Bianu Ioan, filolog, Nr. 45, Sector: 1, Bucuresti, 011091, +40 212226750, istrate@gm2000.ro, +40 212225183, www.creseclujnapoca.ro, Romchim S.R.L., RO 11307680, Strada Strada Campului, Nr. 18, Targu Mures, 540175, +40 365805813, office@romchim.ro, +40 365805808, www.romchim.ro"
http://ted.europa.eu/udl?uri=TED:NOTICE:516934-2020:TEXT:RO:HTML,20201030,"Spitalul Clinic Judeţean de Urgenţă Oradea, 4208498, Str. Republicii nr. 37, Oradea, 410159, Bogdan Nicolae Iurcov, +40 259434406, scjo.achizitii@yahoo.com, +40 259417169, www.spitaluljudetean-oradea.ro/web/, www.e-licitatie.ro, Alt tip",31711140,,,"ZONEMED BIOMETRIX, RO25638242, Strada Barbu Filaret, Nr. 14, Timisoara, 300192, +40 256204033, office@biometrix.ro, +40 374099600, TZMO ROMANIA, RO 9693687, Strada Sat Olteni, Nr. 3E, Clinceni, 077060, +40 213500880, andreea.sebov@tzmo-global.com, +40 213500885, B.BRAUN MEDICAL, RO 11080242, Strada Bernd Braun, Nr. 1, Sanandrei, +40 0256284905/+40 0256284906, beatrix.velimirovici@bbraun.com, +40 256284907, www.bbraun.ro, ALPHA MEDICAL, RO 13878004, Strada Sandu-Aldea Constantin, Nr. 22, Sector: 1, Bucuresti, 012065, +40 766666114/+40 764402347, licitatii@alphamedical.ro, www.alphamedical.ro, CRIO - 2 S.R.L., RO 4414293, Strada Padurii, Nr. 6, Iasi, 700397, +40 232210959 / 332800805 / 232211689, crio2_2005@yahoo.com, +40 332800805, ALPHA MEDICAL, RO 13878004, Strada Sandu-Aldea Constantin, Nr. 22, Sector: 1, Bucuresti, 012065, +40 766666114/+40 764402347, licitatii@alphamedical.ro, www.alphamedical.ro, MEDIST IMAGING & P.O.C. S.R.L., RO 24205100, Strada Urdăreanu Ion, Nr. 34, Sector: 5, Bucuresti, 050688, +40 214107026, imaging@medist.ro, +40 214107028, www.medist-imaging.ro"
http://ted.europa.eu/udl?uri=TED:NOTICE:516999-2020:TEXT:LT:HTML,20201030,"Vilniaus universitetas, 211950810, Universiteto g. 3, Vilnius, LT-01513, Vilija Kazanavičiūtė, +370 52687097, vilija.kazanaviciute@cr.vu.lt, http://www.vu.lt, https://pirkimai.eviesiejipirkimai.lt/ctm/Company/CompanyInformation/Index/6552",38000000,180368.52,EUR,"UAB „Linea libera“, 122145775, Vilnius, UAB „Ardeola“, 221731170, Vilnius, UAB „Inospektra“, 302817477, Kaunas, UAB „Grida“, 121464065, Vilniaus r., UAB „Labochema LT“, 300670772, Vilnius, UAB „Labochema LT“, 300670772, Vilnius, UAB „Labostera“, 300084574, Kaunas, UAB „Labostera“, 300084574, Kaunas"
http://ted.europa.eu/udl?uri=TED:NOTICE:517055-2020:TEXT:FR:HTML,20201030,"Crous de Bordeaux, 18 rue du Hamel — CS 11616, Bordeaux Cedex, 33080, Service.marches-publics@crous-bordeaux.fr, https://www.crous-bordeaux.fr/, https://www.achatpublic.com/sdm/ent/gen/index.jsp, Hébergement et restauration des étudiants",18110000,,,"Axel distribution, ZA Chesnes de la Noirée 12 rue de la Pierre Miliaire, Saint-Quentin-Fallavier, 38070, https://www.axel-protection.fr/, XO sécurité, 3 avenue Jean Alfonsea, Floirac, 33270, https://xo-securite.com/, XO sécurité, 3 avenue Jean Alfonsea, Floirac, 33270, https://xo-securite.com/"
http://ted.europa.eu/udl?uri=TED:NOTICE:517076-2020:TEXT:ES:HTML,20201030,"Departamento de Interior, S0811001G, C/ Diputación, 355, Barcelona, 08009, Servicio de Contratación y Patrimonio, +34 935512000, contractacio.interior@gencat.cat, +34 935512006, http://contractaciopublica.gencat.cat",18400000,328595.00,EUR,"Global Imagen Textil, S. L., Arenys de Mar, El Corte Inglés, S. A., Barcelona, Key Materials, S. L., Guetxo, Vallfirest Tecnologías Forestales, S. L., Santa María de Palautordera, Yuma, S. A., Zaragoza, Vallfirest Tecnologías Forestales, S. L., Santa María de Palautordera, Vallfirest Tecnologías Forestales, S. L., Santa María de Palautordera"
http://ted.europa.eu/udl?uri=TED:NOTICE:517135-2020:TEXT:SK:HTML,20201030,"Ministerstvo vnútra Slovenskej republiky, 00151866, Pribinova 2, Bratislava-Staré Mesto, 812 72, JUDr. Tamara Bečárová, +421 250944310, tamara.becarova@minv.sk, +421 250944310, http://www.minv.sk, http://www.uvo.gov.sk/vyhladavanie-profilov/zakazky/239",18424300,202990.00,EUR,"Euro Asset s.r.o., 36829412, Opatovská 23, Trenčín, 911 01, vladimir.skola@gmail.com"
"http://ted.europa.eu/udl?uri=TED:NOTICE:517142-2020:TEXT:DE:HTML, http://ted.europa.eu/udl?uri=TED:NOTICE:517142-2020:TEXT:IT:HTML",20201030,"Sanitätsbetrieb der Autonomen Provinz Bozen, Lorenz-Böhler-Straße 5, Bozen, farma.gare.bz@sabes.it, www.sabes.it, Azienda sanitaria della Provincia autonoma di Bolzano, via Lorenz Böhler 5, Bolzano, farma.gare.bz@sabes.it, www.sabes.it","33696000, 33696000",318060,EUR,"ABBOTT SRL, VIALE GIORGIO RIBOTTA 9, Roma (RM), 00144, Abbott srl, viale Giorgio Ribotta 9, Roma (RM), 00144"
http://ted.europa.eu/udl?uri=TED:NOTICE:517189-2020:TEXT:RO:HTML,20201030,"Spitalul Clinic Municipal „Dr. Gavril Curteanu”, 4208463, Str. Corneliu Coposu nr. 12, Oradea, 410469, Ileana Adina Marge, +40 259267903, achizitii@scmo.ro, +40 259267903, www.scmo.ro, www.e-licitatie.ro",33694000,,,"Diamedix Impex, RO 8529458, Str. Fabrica de Glucoză nr. 15A, sector 2, București, 012902, +40 021/6688866, licitatii@diamedix.ro, +40 021/6688867, www.diamedix.ro"
http://ted.europa.eu/udl?uri=TED:NOTICE:517319-2020:TEXT:SL:HTML,20201030,"Zdravstveni dom Ljubljana, 5056063000, Metelkova ulica 9, Ljubljana, 1000, Magda Šteblaj, +386 13003966, magda.steblaj@zd-lj.si, +386 13003912, http://www.zd-lj.si",35113450,44250.00,EUR,"Mika Plus, proizvodnja in trgovina, d.o.o., 1562550000, Savska loka 21, Kranj, 4000"
http://ted.europa.eu/udl?uri=TED:NOTICE:517372-2020:TEXT:NL:HTML,20201030,"Onze Lieve Vrouw Van Troost v.z.w., Kroonveldlaan 50, Dendermonde, 9200, mevrouw Chantal Thijs, +32 52252733, chantal.thijs@azsintblasius.be, +32 52252871, www.azsintblasius.be, ziekenhuis",33191110,371821.00,EUR,"Hospithera nv, Klein-Eiland 3A, Brussel, 1070, +32 25350202, tenders@hospithera.com, +32 25350219"
http://ted.europa.eu/udl?uri=TED:NOTICE:521595-2020:TEXT:PL:HTML,20201102,"Szpital Wojewódzki w Poznaniu, 000292209, Juraszów 7/19, Poznań, 60-479, zaopatrzenie@lutycka.pl, www.lutycka.pl, www.lutycka.pl, samodzielny publiczny zakład opieki zdrowotnej",33141420,1085613.75,PLN,"Abbok Sp. z o.o., Brzostowska 22, Warszawa, 04-985, Mercator Medical SA, Heleny Modrzejewskiej 30, Kraków, 31-327"
http://ted.europa.eu/udl?uri=TED:NOTICE:521628-2020:TEXT:RO:HTML,20201102,"Spitalul Clinic Județean de Urgență Târgu Mureș, 4323209, Str. Gheorghe Marinescu nr. 50, Târgu Mureș, 540136, Alexandru Perghel, +40 265212111, achizitii@spitalmures.ro, +40 265213967, www.spitalmures.ro, www.e-licitatie.ro",33141420,,,"A&A Farma Distribution S.R.L, 30777131, Str. Principală nr. 298, Bălăușeri, 547106, +004 0752245727, farma_distribution@yahoo.ro, +4 0365424049, www.x.ro, S.C. Duplex S.A., 1118838, Str. Câmpului nr. 11, județ Brașov, Făgăraș, 505200, +40 726744115, duplexfagaras1991@gmail.com, www.duplexfagaras.ro"
http://ted.europa.eu/udl?uri=TED:NOTICE:521648-2020:TEXT:PL:HTML,20201102,"Szpital Uniwersytecki nr 1 im. dr. A. Jurasza, NLZ.2020.271.91(2), ul. M. Skłodowskiej-Curie 9, Bydgoszcz, 85-094, Magdalena Zdziebłowska, +48 525854097, m.zdzieblowska@jurasza.pl, www.jurasza.pl",33631600,117900.00,PLN,"Media-MED Sp. z o.o., ul. Promienistych 7, Kraków, 31-481"
http://ted.europa.eu/udl?uri=TED:NOTICE:521651-2020:TEXT:PL:HTML,20201102,"Kujawsko-Pomorskie Centrum Pulmonologii w Bydgoszczy, pl, ul. Seminaryjna 1, Bydgoszcz, 85-326, mgr Ksenia Sondej, +48 523256795, zampub@kpcp.pl, +48 523256609, www.kpcp.pl, samodzielny publiczny zakład opieki zdrowotnej",33157400,882111.00,PLN,"Respiromix Spółka z ograniczoną odpowiedzialnością, ul. Marcina Kasprzaka 7 lok. U13, Warszawa, 01-211, Medseven Spółka z ograniczoną odpowiedzialnością, ul. Szosa Gdańska 19, Osielsko, 86-031"
http://ted.europa.eu/udl?uri=TED:NOTICE:521668-2020:TEXT:HR:HTML,20201102,"Zavod za javno zdravstvo Istarske županije, 90629578695, Nazorova 23, Pula, 52100, Ksenija Jurić, +385 52529002, ksenija.juric@zzjziz.hr, +385 52222151, www.zzjziz.hr, www.zzjziz.hr",33694000,344448.00,HRK,"UTP d.o.o., 78830943478, Sv. Polikarpa 4, Pula, 52100, +385 52214886, k.velickovic@utp.hr, +385 52215056"
http://ted.europa.eu/udl?uri=TED:NOTICE:521821-2020:TEXT:SL:HTML,20201102,"Univerzitetni klinični center Maribor, 5054150000, Ljubljanska ulica 5, Maribor, 2000, Oddelek nabave opreme, +386 23212607, nabava@ukc-mb.si, +386 23212522, https://www.ukc-mb.si",33157000,247500.00,EUR,"RAM 2 trgovina, proizvodnja, zastopanje in inženiring, d.o.o., 5768756000, Bratislavska cesta 7, Ljubljana, 1000"
http://ted.europa.eu/udl?uri=TED:NOTICE:052254-2020:TEXT:EN:HTML,20200203,"Sykehusapotekene HF, 992281618, Stenersgate 1, postkasse 79, Oslo, 0050, Per Holsteen, per.holsteen@sykehusapotekene.no, https://permalink.mercell.com/108551511.aspx, http://www.sykehusapotekene.no/",33600000,12800000000.00,NOK,"Alliance Healthcare Norge AS, Snipetjernv 10, Langhus, 1405, +47 64850300, info@alliance-healthcare.no, +47 64850399"
http://ted.europa.eu/udl?uri=TED:NOTICE:052378-2020:TEXT:EN:HTML,20200203,"The University of Manchester, Oxford Road, Manchester, M13 9PL, +44 1612752160, procurement@manchester.ac.uk, http://www.procurement.manchester.ac.uk/, Body governed by public law",33191110,,,"LTE Scientific Limited, Oldham, Getinge UK Ltd, Boldon Colliery, Scientific Laboratory Supplies Ltd, Hessle"
http://ted.europa.eu/udl?uri=TED:NOTICE:523882-2020:TEXT:RO:HTML,20201103,"Spitalul Județean de Urgență Târgoviște, 4206845, Str. Tudor Vladimirescu nr. 48, Târgoviște, 130095, Spitalul Județean de Urgență Târgoviște, +40 245212113, spt_tgv@yahoo.com, +40 245210509, www.spitaldb.ro",35113410,2992000,RON,"Matei Conf Grup, RO 15158867, Str. Intrarea Pictor Vermont nr. 6, București, +40 213261671, mihaela.miron@mateiconfgrup.ro, +40 213261676, www.mateiconfgrup.ro"
